,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
3268,2007-04-01,Suelo,Alquiler,Tarragona,170.0,1178610.0,,
3269,2007-04-01,Suelo,Alquiler,Tarragona,73.0,622909.0,,
3271,2007-04-02,Oficina,Alquiler,Tarragona,218.0,1656364.0,,
3272,2007-04-02,Local,Alquiler,Girona,112.0,739872.0,,
3275,2007-04-03,Oficina,Venta,Girona,71.0,591004.0,,
3277,2007-04-05,Oficina,Alquiler,Barcelona,146.0,725474.0,,
3278,2007-04-05,Oficina,Venta,Lleida,116.0,845640.0,,
3280,2007-04-06,Casa,Alquiler,Girona,276.0,2336340.0,,
3281,2007-04-06,Parking,Alquiler,Barcelona,220.0,1296900.0,,
3282,2007-04-07,Oficina,Venta,Girona,279.0,2384334.0,,
3284,2007-04-07,Suelo,Alquiler,Tarragona,119.0,631057.0,,
3285,2007-04-07,Suelo,Alquiler,Barcelona,257.0,2490587.0,,
3286,2007-04-08,Parking,Alquiler,Tarragona,76.0,443460.0,,
3287,2007-04-09,Local,Alquiler,Barcelona,293.0,2065357.0,,
3289,2007-04-09,Industrial,Alquiler,Lleida,248.0,1147000.0,,
3291,2007-04-10,Oficina,Alquiler,Tarragona,100.0,787400.0,,
3292,2007-04-10,Local,Alquiler,Girona,151.0,1028159.0,,
3293,2007-04-10,Piso,Alquiler,Girona,128.0,818176.0,,
3296,2007-04-11,Casa,Alquiler,Lleida,273.0,1497132.0,,
3298,2007-04-12,Parking,Alquiler,Girona,131.0,1224850.0,,
3299,2007-04-12,Local,Alquiler,Girona,156.0,881868.0,,
3300,2007-04-12,Industrial,Alquiler,Lleida,45.0,448065.0,,
3301,2007-04-12,Industrial,Alquiler,Tarragona,225.0,2179125.0,,
3302,2007-04-12,Local,Alquiler,Barcelona,229.0,916229.0,,
3309,2007-04-16,Parking,Alquiler,Tarragona,197.0,825430.0,,
3310,2007-04-17,Suelo,Alquiler,Tarragona,143.0,830830.0,,
3311,2007-04-17,Industrial,Alquiler,Tarragona,277.0,2129576.0,,
3312,2007-04-18,Parking,Alquiler,Tarragona,187.0,1297780.0,,
3315,2007-04-19,Oficina,Alquiler,Barcelona,146.0,1063902.0,,
3317,2007-04-21,Oficina,Alquiler,Lleida,95.0,394250.0,,
3319,2007-04-22,Oficina,Alquiler,Tarragona,44.0,293172.0,,
3320,2007-04-23,Parking,Alquiler,Barcelona,81.0,607014.0,,
3323,2007-04-24,Oficina,Venta,Barcelona,136.0,807432.0,,
3324,2007-04-24,Oficina,Alquiler,Tarragona,52.0,463424.0,,
3325,2007-04-25,Industrial,Alquiler,Barcelona,296.0,2078216.0,,
3326,2007-04-25,Suelo,Alquiler,Barcelona,161.0,999005.0,,
3331,2007-04-29,Oficina,Venta,Lleida,190.0,1031320.0,,
3332,2007-04-29,Industrial,Alquiler,Lleida,221.0,1450644.0,,
3333,2007-04-29,Piso,Alquiler,Girona,55.0,454080.0,,
3335,2007-04-30,Piso,Alquiler,Barcelona,88.0,397408.0,,
